#  SDSS Camera u Response Function, airmass = 1.3 (June 2001)
   5.95500E+03   4.59900E-01
   5.98000E+03   4.63400E-01
   6.00500E+03   4.66500E-01
   6.03000E+03   4.68900E-01
   6.05500E+03   4.70300E-01
   6.08000E+03   4.71100E-01
   6.10500E+03   4.71700E-01
   6.13000E+03   4.72700E-01
   6.15500E+03   4.74400E-01
   6.18000E+03   4.76700E-01
   6.20500E+03   4.79200E-01
   6.23000E+03   4.81900E-01
   6.25500E+03   4.84400E-01
   6.28000E+03   4.86700E-01
   6.30500E+03   4.88700E-01
   6.33000E+03   4.90200E-01
   6.35500E+03   4.90900E-01
   6.38000E+03   4.91200E-01
   6.40500E+03   4.91200E-01
   6.43000E+03   4.91200E-01
   6.45500E+03   4.91400E-01
   6.48000E+03   4.91500E-01
   6.50500E+03   4.91200E-01
   6.53000E+03   4.90100E-01
   6.55500E+03   4.87800E-01
   6.58000E+03   4.85200E-01
   6.60500E+03   4.81800E-01
   6.63000E+03   4.69700E-01
   6.65500E+03   4.42100E-01
   6.68000E+03   4.00900E-01
   6.70500E+03   3.49900E-01
   6.73000E+03   2.92400E-01
   6.75500E+03   2.31800E-01
   6.78000E+03   1.71500E-01
   6.80500E+03   1.15200E-01
   6.83000E+03   6.87000E-02
   6.85500E+03   3.80000E-02
   6.88000E+03   2.12000E-02
   6.90500E+03   1.34000E-02
   6.93000E+03   9.90000E-03
   6.95500E+03   7.60000E-03
   6.98000E+03   5.50000E-03
   7.00500E+03   3.90000E-03
   7.03000E+03   2.70000E-03
   7.05500E+03   2.00000E-03
   7.08000E+03   1.50000E-03
   7.10500E+03   1.20000E-03
   7.13000E+03   1.00000E-03
   7.15500E+03   7.00000E-04
   7.18000E+03   4.00000E-04
   7.20500E+03   2.00000E-04
   7.23000E+03   0.00000E+00
#  SDSS Camera i Response Function, airmass = 1.3 (June 2001)
   6.43000E+03   0.00000E+00
   6.45500E+03   1.00000E-04
   6.48000E+03   3.00000E-04
   6.50500E+03   4.00000E-04
   6.53000E+03   4.00000E-04
   6.55500E+03   3.00000E-04
   6.58000E+03   3.00000E-04
   6.60500E+03   4.00000E-04
   6.63000E+03   9.00000E-04
   6.65500E+03   1.90000E-03
   6.68000E+03   3.40000E-03
   6.70500E+03   5.60000E-03
   6.73000E+03   1.03000E-02
   6.75500E+03   1.94000E-02
   6.78000E+03   3.44000E-02
   6.80500E+03   5.61000E-02
   6.83000E+03   8.39000E-02
   6.85500E+03   1.16400E-01
   6.88000E+03   1.52800E-01
   6.90500E+03   1.94800E-01
   6.93000E+03   2.40800E-01
   6.95500E+03   2.85700E-01
   6.98000E+03   3.23300E-01
   7.00500E+03   3.50300E-01
   7.03000E+03   3.75900E-01
   7.05500E+03   3.99000E-01
   7.08000E+03   4.16200E-01
   7.10500E+03   4.23300E-01
   7.13000E+03   4.16500E-01
   7.15500E+03   3.94300E-01
   7.18000E+03   3.76000E-01
   7.20500E+03   3.82300E-01
   7.23000E+03   3.91800E-01
   7.25500E+03   3.89200E-01
   7.28000E+03   3.82800E-01
   7.30500E+03   3.82000E-01
   7.33000E+03   3.88400E-01
   7.35500E+03   3.87200E-01
   7.38000E+03   3.82100E-01
   7.40500E+03   3.78700E-01
   7.43000E+03   3.75900E-01
   7.45500E+03   3.72700E-01
   7.48000E+03   3.68100E-01
   7.50500E+03   3.61800E-01
   7.53000E+03   3.56500E-01
   7.55500E+03   3.55400E-01
   7.58000E+03   3.47800E-01
   7.60500E+03   1.47300E-01
   7.63000E+03   2.09600E-01
   7.65500E+03   2.64800E-01
   7.68000E+03   3.30000E-01
   7.70500E+03   3.25600E-01
   7.73000E+03   3.22300E-01
   7.75500E+03   3.17900E-01
   7.78000E+03   3.12900E-01
   7.80500E+03   3.07700E-01
   7.83000E+03   3.02600E-01
   7.85500E+03   2.98000E-01
   7.88000E+03   2.94400E-01
   7.90500E+03   2.92100E-01
   7.93000E+03   2.91600E-01
   7.95500E+03   2.92100E-01
   7.98000E+03   2.92700E-01
   8.00500E+03   2.92300E-01
   8.03000E+03   2.89600E-01
   8.05500E+03   2.84000E-01
   8.08000E+03   2.75800E-01
   8.10500E+03   2.64200E-01
   8.13000E+03   2.42700E-01
   8.15500E+03   2.09100E-01
   8.18000E+03   1.68900E-01
   8.20500E+03   1.27600E-01
   8.23000E+03   9.01000E-02
   8.25500E+03   6.03000E-02
   8.28000E+03   3.78000E-02
   8.30500E+03   2.18000E-02
   8.33000E+03   1.17000E-02
   8.35500E+03   6.80000E-03
   8.38000E+03   4.80000E-03
   8.40500E+03   3.30000E-03
   8.43000E+03   2.00000E-03
   8.45500E+03   1.30000E-03
   8.48000E+03   1.00000E-03
   8.50500E+03   9.00000E-04
   8.53000E+03   9.00000E-04
   8.55500E+03   8.00000E-04
   8.58000E+03   5.00000E-04
   8.60500E+03   2.00000E-04
   8.63000E+03   0.00000E+00
#  SDSS Camera z Response Function, airmass = 1.3 (June 2001)
   7.73000E+03   0.00000E+00
   7.75500E+03   0.00000E+00
   7.78000E+03   1.00000E-04
   7.80500E+03   1.00000E-04
   7.83000E+03   1.00000E-04
   7.85500E+03   2.00000E-04
   7.88000E+03   2.00000E-04
   7.90500E+03   3.00000E-04
   7.93000E+03   5.00000E-04
   7.95500E+03   7.00000E-04
   7.98000E+03   1.10000E-03
   8.00500E+03   1.70000E-03
   8.03000E+03   2.70000E-03
   8.05500E+03   4.00000E-03
   8.08000E+03   5.70000E-03
   8.10500E+03   7.90000E-03
   8.13000E+03   1.06000E-02
   8.15500E+03   1.39000E-02
   8.18000E+03   1.78000E-02
   8.20500E+03   2.22000E-02
   8.23000E+03   2.71000E-02
   8.25500E+03   3.24000E-02
   8.28000E+03   3.82000E-02
   8.30500E+03   4.46000E-02
   8.33000E+03   5.11000E-02
   8.35500E+03   5.64000E-02
   8.38000E+03   6.03000E-02
   8.40500E+03   6.37000E-02
   8.43000E+03   6.67000E-02
   8.45500E+03   6.94000E-02
   8.48000E+03   7.17000E-02
   8.50500E+03   7.36000E-02
   8.53000E+03   7.52000E-02
   8.55500E+03   7.65000E-02
   8.58000E+03   7.75000E-02
   8.60500E+03   7.82000E-02
   8.63000E+03   7.86000E-02
   8.65500E+03   7.87000E-02
   8.68000E+03   7.85000E-02
   8.70500E+03   7.80000E-02
   8.73000E+03   7.72000E-02
   8.75500E+03   7.63000E-02
   8.78000E+03   7.51000E-02
   8.80500E+03   7.38000E-02
   8.83000E+03   7.23000E-02
   8.85500E+03   7.08000E-02
   8.88000E+03   6.93000E-02
   8.90500E+03   6.74000E-02
   8.93000E+03   6.32000E-02
   8.95500E+03   5.81000E-02
   8.98000E+03   5.43000E-02
   9.00500E+03   5.26000E-02
   9.03000E+03   5.23000E-02
   9.05500E+03   5.22000E-02
   9.08000E+03   5.12000E-02
   9.10500E+03   4.96000E-02
   9.13000E+03   4.81000E-02
   9.15500E+03   4.73000E-02
   9.18000E+03   4.76000E-02
   9.20500E+03   4.82000E-02
   9.23000E+03   4.76000E-02
   9.25500E+03   4.47000E-02
   9.28000E+03   3.91000E-02
   9.30500E+03   3.29000E-02
   9.33000E+03   2.83000E-02
   9.35500E+03   2.64000E-02
   9.38000E+03   2.71000E-02
   9.40500E+03   2.83000E-02
   9.43000E+03   2.75000E-02
   9.45500E+03   2.54000E-02
   9.48000E+03   2.52000E-02
   9.50500E+03   2.56000E-02
   9.53000E+03   2.46000E-02
   9.55500E+03   2.44000E-02
   9.58000E+03   2.52000E-02
   9.60500E+03   2.58000E-02
   9.63000E+03   2.65000E-02
   9.65500E+03   2.74000E-02
   9.68000E+03   2.79000E-02
   9.70500E+03   2.71000E-02
   9.73000E+03   2.52000E-02
   9.75500E+03   2.36000E-02
   9.78000E+03   2.27000E-02
   9.80500E+03   2.22000E-02
   9.83000E+03   2.16000E-02
   9.85500E+03   2.08000E-02
   9.88000E+03   1.96000E-02
   9.90500E+03   1.83000E-02
   9.93000E+03   1.71000E-02
   9.95500E+03   1.60000E-02
   9.98000E+03   1.49000E-02
   1.00050E+04   1.38000E-02
   1.00300E+04   1.28000E-02
   1.00550E+04   1.18000E-02
   1.00800E+04   1.08000E-02
   1.01050E+04   9.90000E-03
   1.01300E+04   9.10000E-03
   1.01550E+04   8.30000E-03
   1.01800E+04   7.50000E-03
   1.02050E+04   6.80000E-03
   1.02300E+04   6.10000E-03
   1.02550E+04   5.50000E-03
   1.02800E+04   5.00000E-03
   1.03050E+04   4.50000E-03
   1.03300E+04   4.10000E-03
   1.03550E+04   3.70000E-03
   1.03800E+04   3.30000E-03
   1.04050E+04   3.00000E-03
   1.04300E+04   2.70000E-03
   1.04550E+04   2.50000E-03
   1.04800E+04   2.30000E-03
   1.05050E+04   2.10000E-03
   1.05300E+04   1.90000E-03
   1.05550E+04   1.80000E-03
   1.05800E+04   1.70000E-03
   1.06050E+04   1.60000E-03
   1.06300E+04   1.50000E-03
   1.06550E+04   1.40000E-03
   1.06800E+04   1.30000E-03
   1.07050E+04   1.20000E-03
   1.07300E+04   1.10000E-03
   1.07550E+04   1.00000E-03
   1.07800E+04   9.00000E-04
   1.08050E+04   8.00000E-04
   1.08300E+04   8.00000E-04
   1.08550E+04   7.00000E-04
   1.08800E+04   6.00000E-04
   1.09050E+04   6.00000E-04
   1.09300E+04   6.00000E-04
   1.09550E+04   5.00000E-04
   1.09800E+04   5.00000E-04
   1.10050E+04   4.00000E-04
   1.10300E+04   4.00000E-04
   1.10550E+04   3.00000E-04
   1.10800E+04   3.00000E-04
   1.11050E+04   2.00000E-04
   1.11300E+04   2.00000E-04
   1.11550E+04   1.00000E-04
   1.11800E+04   1.00000E-04
   1.12050E+04   0.00000E+00
   1.12300E+04   0.00000E+00
